id	Centroid_X	Centroid_Y	Centroid_Z	UMAP_1	UMAP_2	Cell_class	Bregma	Neuron_cluster_ID	Gad1	Slc17a6	Aqp4	Esr1	total_counts
cell_42741	410.7	600.1	40.0	4.369	-1.408	OD Mature 2	0.01		0.0	0.0	6.8	0.0	401.8
cell_42742	412.1	475.3	40.0	2.653	-0.793	OD Mature 2	0.01		0.0	0.8	1.5	0.0	413.6
cell_42743	417.5	585.0	40.0	6.373	-1.137	Ambiguous	0.01		9.8	18.4	0.4	0.0	328.8
cell_42744	417.4	464.8	40.0	4.744	6.574	Astrocyte	0.01		0.0	2.8	13.9	0.0	261.1
cell_42745	418.4	546.0	40.0	5.836	-2.106	Ambiguous	0.01		12.9	7.7	0.5	0.0	202.1
cell_42746	426.2	613.0	40.0	3.674	5.151	Astrocyte	0.01		0.0	0.0	44.4	0.0	234.3
cell_42747	428.2	480.2	40.0	5.992	-2.784	Excitatory	0.01	E-10	78.5	17.1	0.0	0.0	344.2
cell_42748	429.3	503.7	40.0	5.457	-2.822	Excitatory	0.01	E-10	33.0	16.5	0.0	0.0	268.6
cell_42749	430.7	604.6	40.0	5.272	-2.161	Ambiguous	0.01		26.4	13.2	6.6	0.0	294.6
cell_42750	433.5	518.0	40.0	3.928	-1.17	OD Mature 2	0.01		1.0	0.0	1.0	0.0	371.4
cell_42751	435.3	458.4	40.0	8.301	1.345	Excitatory	0.01	E-21	58.7	19.6	0.0	0.0	408.3
cell_42752	444.5	545.8	40.0	3.644	-1.06	Ambiguous	0.01		0.0	0.0	15.9	0.0	252.8
cell_42753	448.5	536.6	40.0	6.2	-2.565	Excitatory	0.01	E-10	0.8	14.5	0.0	0.0	210.1
cell_42754	452.7	467.3	40.0	6.129	-3.103	Excitatory	0.01	E-10	3.2	9.5	0.0	3.2	238.7
cell_42755	457.8	451.7	40.0	7.676	0.646	Ambiguous	0.01		8.6	17.7	0.5	1.0	306.8
cell_42756	464.2	490.5	40.0	1.805	-0.824	OD Mature 2	0.01		0.0	0.0	3.3	0.0	393.8
cell_42757	464.8	506.5	40.0	4.713	0.46	OD Mature 2	0.01		24.2	0.7	0.7	0.0	379.5
cell_42758	477.5	525.5	40.0	4.288	-1.265	OD Mature 2	0.01		3.1	0.0	3.1	0.0	342.0
cell_42759	478.2	616.7	40.0	5.658	-2.433	Excitatory	0.01	E-10	52.8	10.6	1.0	0.0	224.1
cell_42760	484.7	482.5	40.0	1.855	-0.257	OD Mature 2	0.01		0.0	0.0	1.3	0.0	379.6
cell_42761	488.3	587.4	40.0	1.607	-0.211	OD Mature 2	0.01		0.0	1.7	3.4	0.0	255.7
cell_42762	493.1	618.5	40.0	1.434	-0.386	OD Mature 2	0.01		0.0	0.0	4.8	0.0	296.3
cell_42763	495.1	582.5	40.0	1.82	-0.232	OD Mature 2	0.01		0.0	0.0	1.1	0.0	326.2
cell_42764	496.3	552.4	40.0	5.889	-2.753	Excitatory	0.01	E-10	0.9	18.2	0.0	0.0	175.5
cell_42765	342.5	575.3	40.0	5.421	-1.654	Ambiguous	0.01		25.1	8.4	9.4	0.0	337.4
cell_42766	390.8	514.4	40.0	4.233	5.755	Astrocyte	0.01		5.0	0.0	17.4	0.0	224.0
cell_42767	403.8	516.2	40.0	5.969	-2.143	Excitatory	0.01	E-10	24.1	27.5	0.9	0.0	272.6
cell_42768	416.0	511.9	40.0	5.77	-2.303	Excitatory	0.01	E-10	32.5	27.3	0.0	0.0	295.8
cell_42769	432.4	560.5	40.0	5.576	-2.788	Excitatory	0.01	E-10	25.7	4.3	0.0	0.0	191.8
cell_42770	442.4	516.7	40.0	1.495	-0.532	OD Mature 2	0.01		0.0	0.0	0.0	2.4	316.1
cell_42771	441.6	489.1	40.0	8.086	1.846	Excitatory	0.01	E-22	73.5	7.0	0.0	0.5	341.4
cell_42772	479.3	441.6	40.0	2.855	-0.384	OD Mature 2	0.01		3.1	1.6	0.0	0.0	326.4
cell_42773	498.5	563.5	40.0	5.737	-2.656	Excitatory	0.01	E-10	8.7	13.0	0.0	0.0	151.3
cell_42774	333.2	607.7	40.0	2.461	-0.914	OD Mature 2	0.01		2.3	0.0	0.0	0.0	261.5
cell_42775	360.0	525.5	40.0	3.73	-0.423	OD Mature 2	0.01		1.0	4.1	0.0	0.0	238.8
cell_42776	459.4	595.7	40.0	1.3	-0.136	OD Mature 2	0.01		5.2	0.0	0.0	0.0	381.9
cell_42777	474.0	516.0	40.0	4.035	0.808	Ambiguous	0.01		5.5	0.0	20.1	0.0	308.8
cell_42778	405.5	608.1	40.0	6.141	-2.826	Excitatory	0.01	E-10	8.3	6.9	0.0	0.0	162.0
cell_42779	434.9	619.2	40.0	3.542	2.344	OD Immature 1	0.01		0.0	0.0	0.0	0.0	178.0
cell_42780	442.8	619.0	40.0	2.349	0.281	OD Mature 1	0.01		0.0	0.0	0.9	0.0	174.4
cell_42781	329.0	488.1	40.0	5.711	-2.511	Excitatory	0.01	E-10	16.3	19.0	0.0	0.0	184.0
cell_42782	347.5	473.9	40.0	5.714	-2.646	Excitatory	0.01	E-10	9.1	6.1	0.0	0.0	155.1
cell_42783	351.0	502.1	40.0	0.457	0.323	Ambiguous	0.01		0.0	0.0	0.0	0.0	159.9
cell_42784	376.2	452.5	40.0	3.404	-1.959	OD Mature 1	0.01		2.5	0.0	0.8	0.0	124.7
cell_42785	433.4	443.8	40.0	9.671	1.855	Excitatory	0.01	E-21	100.6	26.8	0.0	12.1	491.6
cell_42786	449.0	590.2	40.0	5.661	-1.704	Ambiguous	0.01		32.0	1.4	2.1	0.0	280.3
cell_42787	463.7	475.3	40.0	6.406	-2.087	Excitatory	0.01	E-10	13.8	15.4	0.0	0.8	242.4
cell_42788	468.9	583.6	40.0	5.739	-1.671	Ambiguous	0.01		28.9	5.5	2.9	0.4	350.0
cell_42789	500.9	456.9	40.0	9.132	3.334	Excitatory	0.01	E-13	5.9	14.7	0.0	2.9	241.2
cell_42790	431.5	582.8	40.0	5.279	-1.779	Ambiguous	0.01		42.0	10.7	0.0	0.0	345.9
cell_42791	317.3	773.5	40.0	-0.837	3.93	Endothelial 1	0.01		0.0	0.0	0.0	0.0	244.6
cell_42792	319.0	742.9	40.0	3.67	5.527	Astrocyte	0.01		0.0	0.7	18.4	0.0	137.2
cell_42793	331.1	716.9	40.0	-0.147	0.192	OD Mature 1	0.01		0.0	0.0	0.0	0.0	47.5
cell_42794	333.5	797.6	40.0	0.088	5.136	Endothelial 3	0.01		0.0	0.0	4.5	0.0	228.6
cell_42795	333.8	665.2	40.0	2.389	-1.405	OD Mature 2	0.01		5.5	0.0	0.0	0.0	240.8
cell_42796	350.9	754.9	40.0	2.222	-0.288	OD Mature 2	0.01		0.0	0.0	0.0	0.0	248.8
cell_42797	351.1	796.1	40.0	3.896	1.324	Ambiguous	0.01		0.4	0.0	11.6	0.4	243.1
cell_42798	361.4	718.4	40.0	5.878	-2.403	Excitatory	0.01	E-10	9.2	12.7	0.0	0.0	195.2
cell_42799	369.0	688.1	40.0	4.236	-1.546	OD Mature 2	0.01		0.0	0.0	2.4	0.0	293.2
cell_42800	370.6	672.4	40.0	5.474	-1.685	Ambiguous	0.01		13.6	8.4	2.1	1.0	252.8
cell_42801	373.8	738.3	40.0	0.903	1.215	OD Mature 2	0.01		0.0	0.0	0.0	0.0	259.2
cell_42802	377.8	640.9	40.0	3.026	-1.616	OD Mature 2	0.01		0.0	0.0	8.9	0.0	374.8
cell_42803	381.5	801.0	40.0	8.708	-1.901	Excitatory	0.01	E-9	0.0	30.1	0.6	0.0	286.0
cell_42804	381.6	702.2	40.0	1.968	-1.242	OD Mature 2	0.01		0.0	0.0	2.8	0.0	312.6
cell_42805	386.9	750.1	40.0	2.452	-0.427	OD Mature 2	0.01		0.0	2.8	0.9	0.0	263.8
cell_42806	389.7	674.4	40.0	1.206	-0.695	OD Mature 2	0.01		0.0	0.0	1.0	0.0	318.4
cell_42807	393.8	773.8	40.0	3.732	0.898	Ambiguous	0.01		0.6	1.2	24.9	0.6	317.5
cell_42808	402.3	647.3	40.0	1.855	1.388	Ambiguous	0.01		0.0	0.0	0.0	0.0	288.4
cell_42809	403.6	752.5	40.0	3.682	1.18	Astrocyte	0.01		0.0	0.0	38.6	0.0	327.2
cell_42810	407.0	717.4	40.0	4.238	-1.272	OD Mature 2	0.01		1.1	0.0	0.0	0.0	255.2
cell_42811	412.3	655.1	40.0	3.138	0.362	Ambiguous	0.01		0.0	0.0	20.5	0.0	296.6
cell_42812	414.4	820.3	40.0	10.029	1.254	Excitatory	0.01	E-22	0.0	12.3	1.1	0.5	187.8
cell_42813	418.8	730.0	40.0	5.625	-2.64	Excitatory	0.01	E-10	46.9	16.4	0.0	0.0	193.6
cell_42814	418.7	756.0	40.0	3.676	-0.987	OD Mature 2	0.01		0.0	5.7	0.0	0.0	323.9
cell_42815	420.7	716.9	40.0	-1.631	4.401	Endothelial 1	0.01		0.0	0.0	1.4	0.0	295.1
cell_42816	421.2	800.3	40.0	4.0	-1.84	OD Mature 2	0.01		0.0	0.0	0.0	0.0	323.2
cell_42817	421.3	699.9	40.0	5.952	-2.189	Excitatory	0.01	E-10	24.3	16.8	2.5	0.0	226.8
cell_42818	441.4	809.3	40.0	8.062	0.075	Ambiguous	0.01		0.0	10.6	1.6	0.0	283.0
cell_42819	449.9	775.6	40.0	1.745	-0.78	OD Mature 1	0.01		0.0	0.0	0.0	0.0	181.5
cell_42820	449.5	825.5	40.0	2.946	-1.642	Ambiguous	0.01		0.0	0.0	0.0	0.0	334.6
cell_42821	453.8	741.5	40.0	5.214	-1.824	Ambiguous	0.01		13.1	2.9	1.5	0.0	211.9
cell_42822	455.4	831.6	40.0	1.482	0.995	OD Mature 1	0.01		0.0	0.0	2.4	0.0	167.3
cell_42823	458.2	759.4	40.0	0.501	0.385	OD Mature 2	0.01		0.0	0.0	0.0	0.0	377.7
cell_42824	461.3	704.7	40.0	5.892	-1.785	Ambiguous	0.01		28.9	5.3	21.6	0.0	350.1
cell_42825	462.2	823.5	40.0	2.324	2.888	Microglia	0.01		1.5	0.0	0.0	0.0	117.5
cell_42826	463.1	664.3	40.0	3.279	-0.122	Microglia	0.01		1.4	1.4	7.9	0.5	348.5
cell_42827	471.1	669.8	40.0	0.263	0.256	OD Mature 2	0.01		0.0	0.0	0.0	0.0	331.2
cell_42828	475.4	695.9	40.0	2.062	-1.726	OD Mature 2	0.01		0.0	0.0	2.6	0.0	328.9
cell_42829	485.0	814.3	40.0	0.615	0.309	OD Mature 2	0.01		0.0	0.0	0.0	0.0	337.3
cell_42830	488.9	749.5	40.0	0.177	5.358	Endothelial 3	0.01		0.0	0.0	1.6	0.0	288.6
cell_42831	493.7	807.9	40.0	8.684	5.009	Inhibitory	0.01	I-1	0.0	12.4	0.0	0.0	174.5
cell_42832	498.9	775.0	40.0	0.538	0.157	OD Mature 2	0.01		0.0	0.0	0.0	0.0	271.7
cell_42833	384.6	648.2	40.0	5.938	-1.76	Ambiguous	0.01		34.1	3.8	0.0	0.0	281.1
cell_42834	407.2	759.1	40.0	1.749	-0.556	OD Mature 2	0.01		0.0	0.0	1.7	1.7	276.6
cell_42835	409.8	780.1	40.0	0.795	4.205	Endothelial 1	0.01		0.0	1.2	11.3	0.0	305.8
cell_42836	436.8	783.4	40.0	4.887	3.112	OD Immature 1	0.01		3.3	0.0	0.8	0.0	266.4
cell_42837	478.5	771.4	40.0	5.839	-2.21	Excitatory	0.01	E-10	42.9	10.2	1.4	0.7	199.6
cell_42838	490.1	718.6	40.0	3.735	-1.544	OD Mature 2	0.01		2.8	0.0	1.9	0.0	351.2
cell_42839	319.6	804.3	40.0	4.131	-0.453	Ambiguous	0.01		0.0	16.0	0.0	1.3	322.6
cell_42840	334.1	810.1	40.0	8.415	-1.326	Excitatory	0.01	E-9	0.0	37.2	0.0	0.0	316.0
cell_42841	364.0	704.2	40.0	1.276	0.11	OD Mature 2	0.01		0.0	0.0	0.0	0.0	242.0
cell_42842	430.6	713.9	40.0	3.905	5.299	Astrocyte	0.01		0.0	0.0	37.5	1.4	199.4
cell_42843	447.7	687.4	40.0	1.769	-0.185	OD Mature 2	0.01		0.0	0.0	0.0	0.0	244.0
cell_42844	474.6	761.8	40.0	1.417	-0.373	OD Mature 2	0.01		0.0	0.0	6.8	0.0	248.5
cell_42845	382.9	771.4	40.0	2.723	5.765	Astrocyte	0.01		0.0	0.0	5.7	0.0	148.2
cell_42846	452.7	707.9	40.0	5.959	-2.549	Excitatory	0.01	E-10	13.9	15.4	0.0	0.0	295.2
cell_42847	469.2	650.8	40.0	2.993	1.211	Ambiguous	0.01		0.0	0.7	3.6	0.0	430.6
cell_42848	484.8	737.9	40.0	3.633	1.347	Ambiguous	0.01		0.0	0.4	13.4	0.0	356.5
cell_42849	501.1	669.3	40.0	1.251	-0.458	OD Mature 2	0.01		0.0	0.0	2.5	0.0	261.7
cell_42850	422.9	664.9	40.0	1.923	-0.345	OD Mature 2	0.01		0.0	0.0	0.0	0.0	185.6
cell_42851	518.7	733.9	40.0	4.124	-0.975	OD Mature 2	0.01		1.2	0.0	0.0	0.0	335.6
cell_42852	519.8	724.3	40.0	3.712	2.484	OD Immature 1	0.01		0.0	0.0	9.6	0.0	365.0
cell_42853	520.8	746.2	40.0	5.498	-2.615	Excitatory	0.01	E-10	0.0	26.9	2.2	0.0	224.9
cell_42854	519.0	792.4	40.0	5.822	-1.772	Ambiguous	0.01		14.9	8.6	0.9	0.0	305.9
cell_42855	524.3	753.5	40.0	5.841	-2.073	Ambiguous	0.01		13.3	13.9	1.7	0.0	334.1
cell_42856	528.0	691.6	40.0	-1.031	2.843	Endothelial 1	0.01		0.9	0.0	1.8	0.0	194.9
cell_42857	530.1	665.7	40.0	2.121	-0.223	OD Mature 2	0.01		1.0	0.0	0.0	0.0	214.3
cell_42858	530.0	718.3	40.0	3.509	0.876	Ambiguous	0.01		0.0	0.8	16.5	0.0	290.0
cell_42859	536.7	806.5	40.0	5.398	-1.74	Ambiguous	0.01		25.4	7.2	3.0	0.0	344.7
cell_42860	539.3	819.0	40.0	5.831	-2.156	Ambiguous	0.01		26.9	15.3	1.9	0.0	269.8
cell_42861	541.3	710.2	40.0	1.423	0.244	OD Mature 2	0.01		2.6	2.6	2.6	0.0	391.6
cell_42862	544.3	659.3	40.0	-0.984	3.353	Endothelial 1	0.01		3.1	1.0	0.0	0.0	194.6
cell_42863	546.2	754.2	40.0	6.253	-2.919	Excitatory	0.01	E-10	0.0	17.8	0.9	0.9	231.7
cell_42864	549.9	698.1	40.0	3.236	5.945	Astrocyte	0.01		0.0	4.9	14.6	0.0	248.6
cell_42865	550.3	786.6	40.0	4.78	5.582	Astrocyte	0.01		0.0	1.2	107.9	0.0	290.0
cell_42866	551.0	768.7	40.0	2.501	-0.672	OD Mature 2	0.01		0.0	0.0	1.2	0.0	363.5
cell_42867	552.2	713.0	40.0	5.778	-2.559	Excitatory	0.01	E-10	61.5	21.2	0.0	1.0	273.0
cell_42868	557.4	705.3	40.0	5.489	-2.641	Excitatory	0.01	E-10	29.8	19.9	0.0	0.0	273.9
cell_42869	560.5	689.9	40.0	5.691	-2.537	Excitatory	0.01	E-10	22.3	19.8	2.5	0.0	253.2
cell_42870	564.0	807.7	40.0	5.695	-1.942	Ambiguous	0.01		25.8	11.9	1.3	0.0	312.2
cell_42871	568.1	686.4	40.0	5.038	-1.681	Ambiguous	0.01		0.0	2.6	5.1	0.0	354.4
cell_42872	568.6	750.0	40.0	2.855	-2.479	OD Mature 2	0.01		1.3	0.0	9.0	0.0	326.1
cell_42873	572.1	676.3	40.0	5.991	-2.406	Excitatory	0.01	E-5	1.4	17.3	4.3	0.0	252.3
cell_42874	578.9	793.8	40.0	5.379	-2.119	Ambiguous	0.01		62.4	12.5	2.5	0.0	251.2
cell_42875	579.4	717.2	40.0	5.81	-2.444	Excitatory	0.01	E-10	34.6	11.8	4.6	0.0	279.1
cell_42876	579.1	761.2	40.0	1.07	-0.24	OD Mature 2	0.01		0.0	0.0	0.0	1.7	296.8
cell_42877	578.0	654.1	40.0	5.571	-1.705	Ambiguous	0.01		20.9	5.7	0.9	0.5	260.6
cell_42878	583.9	697.1	40.0	5.779	-2.625	Excitatory	0.01	E-10	1.2	18.4	9.8	0.0	225.8
cell_42879	589.3	672.2	40.0	1.779	1.013	OD Mature 2	0.01		0.0	0.0	0.0	0.0	357.1
cell_42880	591.5	763.0	40.0	3.512	0.416	Ambiguous	0.01		0.0	0.9	12.9	0.0	270.9
cell_42881	596.4	671.8	40.0	2.468	1.555	OD Mature 2	0.01		2.0	0.0	4.0	1.0	320.5
cell_42882	595.7	700.5	40.0	5.79	-1.895	Ambiguous	0.01		16.5	9.2	2.6	0.7	302.8
cell_42883	605.1	648.6	40.0	3.365	0.848	Ambiguous	0.01		0.0	2.0	36.3	0.0	311.1
cell_42884	607.5	822.7	40.0	1.744	-0.679	OD Mature 2	0.01		0.0	0.0	1.4	1.4	264.7
cell_42885	609.4	657.6	40.0	5.741	-2.425	Excitatory	0.01	E-10	1.3	25.3	2.7	0.0	241.8
cell_42886	614.5	676.1	40.0	5.718	-2.462	Excitatory	0.01	E-10	28.8	13.3	4.4	0.0	215.3
cell_42887	613.4	687.8	40.0	3.35	5.776	Astrocyte	0.01		8.3	0.0	74.8	0.0	216.7
cell_42888	612.8	720.1	40.0	5.401	-1.95	Ambiguous	0.01		0.0	8.7	0.0	0.0	287.7
cell_42889	616.3	758.0	40.0	-0.626	3.891	Endothelial 1	0.01		0.0	0.0	12.0	0.0	187.9
cell_42890	617.1	665.0	40.0	2.89	6.536	Astrocyte	0.01		0.0	0.0	0.0	0.0	236.7
cell_42891	624.8	694.4	40.0	3.181	-0.827	OD Mature 2	0.01		10.8	0.0	0.0	0.0	316.0
cell_42892	628.2	784.7	40.0	3.804	1.482	Astrocyte	0.01		0.0	0.0	38.1	0.0	185.7
cell_42893	631.6	714.2	40.0	9.228	0.044	Excitatory	0.01	E-14	0.0	11.3	1.6	0.0	250.5
cell_42894	635.0	779.3	40.0	1.219	0.223	OD Mature 2	0.01		6.3	0.0	9.4	0.0	219.9
cell_42895	636.9	685.7	40.0	10.757	1.258	Excitatory	0.01	E-6	0.0	17.2	0.0	0.0	297.1
cell_42896	639.1	813.9	40.0	5.136	0.129	OD Mature 4	0.01		0.0	4.8	0.8	0.0	308.6
cell_42897	642.8	741.1	40.0	9.647	0.664	Excitatory	0.01	E-14	0.8	13.0	0.0	0.0	210.8
cell_42898	649.3	829.0	40.0	2.252	-1.599	OD Mature 2	0.01		0.0	0.0	0.0	1.1	255.2
cell_42899	655.0	760.6	40.0	7.111	0.181	Ambiguous	0.01		0.0	4.9	1.6	0.0	205.0
cell_42900	659.8	681.1	40.0	6.917	0.287	Ambiguous	0.01		0.0	3.8	0.0	0.5	243.0
cell_42901	663.1	743.3	40.0	0.795	-0.212	OD Mature 1	0.01		0.0	0.0	0.0	0.0	223.7
cell_42902	664.2	752.9	40.0	8.515	0.015	Excitatory	0.01	E-14	2.5	17.5	0.0	0.0	189.3
cell_42903	666.5	816.0	40.0	2.714	5.723	Astrocyte	0.01		0.0	0.0	27.0	0.0	143.2
cell_42904	665.7	801.0	40.0	3.105	-0.537	Ambiguous	0.01		0.0	0.0	12.4	0.0	263.7
cell_42905	669.3	716.3	40.0	5.486	7.916	Astrocyte	0.01		1.6	0.0	11.4	0.8	100.4
cell_42906	668.9	772.2	40.0	9.367	2.184	Inhibitory	0.01	I-1	2.8	5.5	0.0	1.4	204.2
cell_42907	676.4	784.3	40.0	1.009	4.65	Ambiguous	0.01		1.9	1.0	1.0	0.0	257.8
cell_42908	684.1	784.4	40.0	-1.173	3.961	Endothelial 1	0.01		0.0	0.0	0.0	1.5	243.6
cell_42909	693.9	749.3	40.0	10.127	3.813	Inhibitory	0.01	I-6	33.4	0.0	0.0	0.0	202.2
cell_42910	692.2	689.8	40.0	2.943	6.378	Astrocyte	0.01		0.0	0.0	22.1	0.0	226.8
cell_42911	692.5	812.0	40.0	10.675	7.811	Excitatory	0.01	E-23	2.5	8.5	4.5	0.0	232.4
cell_42912	697.3	712.3	40.0	11.588	1.796	Inhibitory	0.01	I-18	39.5	0.8	1.5	3.8	223.6
cell_42913	704.3	672.4	40.0	8.077	3.142	Ambiguous	0.01		34.9	0.0	0.0	10.0	310.5
cell_42914	557.6	731.0	40.0	2.672	0.464	OD Mature 2	0.01		1.1	0.0	2.3	0.0	276.2
cell_42915	572.3	826.1	40.0	2.507	-0.616	OD Mature 2	0.01		0.0	0.0	2.6	0.7	317.7
cell_42916	575.4	787.8	40.0	3.57	4.896	Astrocyte	0.01		0.0	0.0	72.0	0.0	232.5
cell_42917	600.0	732.1	40.0	2.379	2.571	Microglia	0.01		2.7	1.3	2.7	0.0	223.0
cell_42918	631.4	662.3	40.0	-0.854	2.54	Endothelial 1	0.01		0.0	0.0	0.0	0.0	281.2
cell_42919	638.2	660.3	40.0	4.877	7.092	Astrocyte	0.01		0.0	0.0	29.9	0.0	164.5
cell_42920	639.1	802.6	40.0	8.305	-0.233	Excitatory	0.01	E-14	0.0	6.7	2.9	0.0	245.4
cell_42921	654.1	782.0	40.0	1.54	-0.595	OD Mature 2	0.01		0.0	0.0	1.1	0.0	220.6
cell_42922	700.4	694.3	40.0	10.01	1.022	OD Immature 1	0.01		18.2	0.5	4.8	0.0	282.9
cell_42923	535.0	752.1	40.0	3.62	5.581	Ambiguous	0.01		7.3	3.7	7.3	0.0	179.9
cell_42924	564.5	769.4	40.0	1.707	-0.527	OD Mature 2	0.01		0.0	0.0	1.5	0.0	328.1
cell_42925	567.0	789.5	40.0	5.88	-2.122	Excitatory	0.01	E-10	46.2	17.5	13.9	0.0	258.0
cell_42926	577.3	744.7	40.0	2.542	0.327	OD Mature 2	0.01		0.0	0.0	5.7	0.0	406.4
cell_42927	605.7	750.1	40.0	3.652	-2.206	OD Mature 2	0.01		0.0	0.0	3.2	0.0	294.5
cell_42928	603.5	800.9	40.0	2.802	-0.964	OD Mature 2	0.01		0.0	0.0	3.7	0.0	206.8
cell_42929	616.8	694.1	40.0	5.599	-2.833	Excitatory	0.01	E-10	15.3	13.1	4.4	0.0	230.8
cell_42930	645.3	686.0	40.0	-1.033	3.327	Endothelial 1	0.01		0.0	0.0	0.0	0.0	279.8
cell_42931	663.2	733.2	40.0	1.692	-1.455	OD Mature 1	0.01		0.0	0.0	3.0	0.0	202.8
cell_42932	701.5	803.2	40.0	10.148	3.955	Inhibitory	0.01	I-13	16.6	0.0	0.0	8.3	252.6
cell_42933	576.6	705.5	40.0	5.4	-2.889	Excitatory	0.01	E-10	29.9	21.4	0.0	0.0	304.3
cell_42934	604.9	695.1	40.0	5.839	-2.773	Excitatory	0.01	E-10	15.0	16.5	1.5	0.0	221.6
cell_42935	619.2	722.8	40.0	2.176	-0.762	OD Mature 2	0.01		0.0	1.5	0.0	0.0	367.1
cell_42936	679.2	773.3	40.0	-0.659	3.946	Endothelial 1	0.01		0.0	0.0	2.3	0.0	307.6
cell_42937	685.9	765.8	40.0	5.74	0.713	Ambiguous	0.01		0.7	4.8	0.0	0.0	234.9
cell_42938	541.6	733.5	40.0	6.081	-2.741	Excitatory	0.01	E-10	52.3	9.4	1.0	0.0	234.4
cell_42939	553.1	689.6	40.0	5.666	-2.69	Ambiguous	0.01		32.5	10.3	1.5	0.0	219.3
cell_42940	555.7	763.9	40.0	5.457	-2.797	Excitatory	0.01	E-10	23.3	11.6	0.0	0.0	245.9
cell_42941	573.7	808.6	40.0	1.217	-0.577	OD Mature 2	0.01		0.0	4.4	0.0	0.0	324.6
cell_42942	575.3	667.5	40.0	5.583	-2.23	Ambiguous	0.01		24.9	13.1	5.9	0.0	278.5
cell_42943	583.1	689.2	40.0	2.579	5.858	Astrocyte	0.01		0.0	0.0	113.7	0.0	352.9
cell_42944	584.5	731.4	40.0	3.148	-0.808	OD Mature 2	0.01		0.0	0.0	8.4	0.0	282.7
cell_42945	584.4	812.0	40.0	6.063	-2.81	Excitatory	0.01	E-10	5.5	8.3	11.1	0.0	201.1
cell_42946	621.8	820.0	40.0	9.081	4.968	Ambiguous	0.01		56.7	0.0	0.0	0.0	179.9
cell_42947	623.9	652.2	40.0	-0.906	2.617	Ambiguous	0.01		0.0	17.9	0.0	0.0	295.3
cell_42948	630.5	802.2	40.0	1.392	0.26	OD Mature 2	0.01		0.0	0.0	5.7	0.0	271.6
cell_42949	699.0	641.3	40.0	12.336	2.784	Inhibitory	0.01	I-13	16.8	0.0	0.0	5.6	236.3
cell_42950	598.3	784.6	40.0	5.282	-2.128	Excitatory	0.01	E-10	8.4	5.8	2.5	0.0	141.2
cell_42951	519.5	543.4	40.0	1.485	-0.764	OD Mature 2	0.01		0.0	1.3	1.3	0.0	319.8
cell_42952	523.1	589.3	40.0	1.845	1.588	Ambiguous	0.01		0.0	0.7	0.0	0.0	297.9
cell_42953	529.6	530.6	40.0	5.941	-2.486	Excitatory	0.01	E-10	39.4	26.5	1.4	0.0	322.4
cell_42954	530.2	618.3	40.0	2.989	-0.63	OD Mature 2	0.01		0.6	0.0	1.1	0.0	307.7
cell_42955	537.5	444.9	40.0	4.308	6.712	Astrocyte	0.01		0.0	0.0	11.7	0.0	172.2
cell_42956	544.4	448.6	40.0	4.518	6.522	Astrocyte	0.01		0.0	0.0	23.4	0.0	236.9
cell_42957	546.4	467.5	40.0	5.6	-1.778	Ambiguous	0.01		0.0	7.5	0.0	0.0	322.7
cell_42958	549.4	520.4	40.0	10.285	4.395	Inhibitory	0.01	I-9	83.6	2.3	0.0	7.0	376.5
cell_42959	555.1	542.8	40.0	5.644	-2.605	Excitatory	0.01	E-10	47.0	16.3	0.9	0.0	258.0
cell_42960	555.9	506.3	40.0	6.078	-2.294	Excitatory	0.01	E-10	14.7	18.0	2.8	0.0	309.5
cell_42961	560.2	481.0	40.0	4.089	5.022	Astrocyte	0.01		0.0	0.0	12.9	0.0	195.1
cell_42962	560.3	560.7	40.0	6.084	-2.213	Excitatory	0.01	E-10	19.6	16.4	0.0	0.0	262.4
cell_42963	566.1	512.3	40.0	3.121	4.449	Ambiguous	0.01		0.0	3.8	7.5	0.0	211.5
cell_42964	567.5	457.4	40.0	9.807	0.695	Excitatory	0.01	E-4	0.0	27.1	0.0	2.9	296.7
cell_42965	574.1	515.6	40.0	4.694	-1.931	Ambiguous	0.01		3.4	5.6	0.0	0.0	394.6
cell_42966	574.8	612.9	40.0	1.497	-1.074	OD Mature 2	0.01		0.0	0.0	0.0	0.0	303.6
cell_42967	576.6	575.7	40.0	3.26	0.199	Ambiguous	0.01		0.0	0.0	0.0	0.0	391.9
cell_42968	582.5	516.5	40.0	5.783	-2.531	Excitatory	0.01	E-10	58.8	21.4	0.0	0.0	269.6
cell_42969	583.7	501.7	40.0	12.402	-1.476	Excitatory	0.01	E-28	0.0	2.9	0.0	0.0	232.1
cell_42970	590.4	576.2	40.0	6.064	-2.237	Excitatory	0.01	E-10	32.0	15.5	6.4	0.0	298.6
cell_42971	590.8	447.5	40.0	-0.811	3.038	Endothelial 1	0.01		0.0	0.0	0.0	0.0	259.6
cell_42972	597.5	565.9	40.0	12.388	-1.484	Excitatory	0.01	E-28	0.8	1.5	4.6	0.0	297.9
cell_42973	598.4	527.1	40.0	12.578	-1.659	Excitatory	0.01	E-28	0.0	0.0	0.0	0.0	252.6
cell_42974	598.7	540.3	40.0	12.278	-1.387	Excitatory	0.01	E-28	0.8	2.4	0.8	0.0	208.7
cell_42975	600.7	470.2	40.0	5.095	2.812	OD Immature 1	0.01		20.9	0.0	0.0	0.0	330.8
cell_42976	599.1	624.6	40.0	5.629	-2.544	Excitatory	0.01	E-10	0.0	4.8	0.0	0.0	161.3
